year,month,day,hour,powerusage
2018,3,30,14,69.79
2018,3,30,15,72
2018,3,30,16,74.05
2018,3,30,17,68.59
2018,3,30,18,71.6
2018,3,30,19,78.25
2018,3,30,20,94.18
2018,3,30,21,86.38
2018,3,30,22,83.62
2018,3,30,23,68.4
2018,3,31,0,65.2
2018,3,31,1,61.84
2018,3,31,2,58.16
2018,3,31,3,58.37
2018,3,31,4,55.29
2018,3,31,5,57.09
2018,3,31,6,52.36
2018,3,31,7,47.97
2018,3,31,8,52.72
2018,3,31,9,60.6
2018,3,31,10,45.79
2018,3,31,11,37.82
2018,3,31,12,40.1
2018,3,31,13,48.95
2018,3,31,14,50.04
2018,3,31,15,38.94
2018,3,31,16,42.91
2018,3,31,17,41.3
2018,3,31,18,44.58
2018,3,31,19,43.95
2018,3,31,20,40.48
2018,3,31,21,40.11
2018,3,31,22,37.97
2018,3,31,23,45.38
2018,4,1,0,47.6
2018,4,1,1,36.85
2018,4,1,2,34.96
2018,4,1,3,47.63
2018,4,1,4,48.57
2018,4,1,5,37.84
2018,4,1,6,33.89
2018,4,1,7,42.73
2018,4,1,8,47.63
2018,4,1,9,40.22
2018,4,1,10,37.34
2018,4,1,11,35.44
2018,4,1,12,38.78
2018,4,1,13,45.08
2018,4,1,14,46.6
2018,4,1,15,37.43
2018,4,1,16,34.4
2018,4,1,17,41.84
2018,4,1,18,42.6
2018,4,1,19,40.65
2018,4,1,20,35.72
2018,4,1,21,41.69
2018,4,1,22,45.55
2018,4,1,23,41.29
2018,4,2,0,39.3
2018,4,2,1,43.08
2018,4,2,2,47.32
2018,4,2,3,42.8
2018,4,2,4,43.91
2018,4,2,5,48.69
2018,4,2,6,48.47
2018,4,2,7,55.25
2018,4,2,8,65.61
2018,4,2,9,70.11
2018,4,2,10,70.11
2018,4,2,11,83.02
2018,4,2,12,94.56
2018,4,2,13,72.88
2018,4,2,14,66.77
2018,4,2,15,71.3
2018,4,2,16,70.18
2018,4,2,17,75.6
2018,4,2,18,74.68
2018,4,2,19,76.32
2018,4,2,20,70.12
2018,4,2,21,57.28
2018,4,2,22,49.99
2018,4,2,23,44.27
2018,4,3,0,44.82
2018,4,3,1,41.31
2018,4,3,2,39.49
2018,4,3,3,43.54
2018,4,3,4,48.8
2018,4,3,5,47.78
2018,4,3,6,46.86
2018,4,3,7,54.42
2018,4,3,8,74.77
2018,4,3,9,69.87
2018,4,3,10,63.31
2018,4,3,11,73.1
2018,4,3,12,85.65
2018,4,3,13,65.78
2018,4,3,14,65.55
2018,4,3,15,67.48
2018,4,3,16,73.92
2018,4,3,17,75.43
2018,4,3,18,74.37
2018,4,3,19,69.5
2018,4,3,20,60.66
2018,4,3,21,49.54
2018,4,3,22,52.77
2018,4,3,23,48.96
2018,4,4,0,38.28
2018,4,4,1,37.28
2018,4,4,2,46.21
2018,4,4,3,42.1
2018,4,4,4,37.92
2018,4,4,5,42.73
2018,4,4,6,45
2018,4,4,7,58.57
2018,4,4,8,69.96
2018,4,4,9,71.56
2018,4,4,10,68.19
2018,4,4,11,75.9
2018,4,4,12,84.93
2018,4,4,13,87.3
2018,4,4,14,81.06
2018,4,4,15,77.07
2018,4,4,16,91.76
2018,4,4,17,83.95
2018,4,4,18,69.12
2018,4,4,19,62.82
2018,4,4,20,61.52
2018,4,4,21,52.86
2018,4,4,22,44.18
2018,4,4,23,46.99
2018,4,5,0,54.18
2018,4,5,1,46.41
2018,4,5,2,41.25
2018,4,5,3,48.9
2018,4,5,4,50.9
2018,4,5,5,53.58
2018,4,5,6,54.97
2018,4,5,7,77.06
2018,4,5,8,95.56
2018,4,5,9,95.36
2018,4,5,10,97.53
2018,4,5,11,107.53
2018,4,5,12,113.26
2018,4,5,13,109.89
2018,4,5,14,104.83
2018,4,5,15,97.7
2018,4,5,16,102.74
2018,4,5,17,100.08
2018,4,5,18,86.8
2018,4,5,19,81.16
2018,4,5,20,67.92
2018,4,5,21,69.47
2018,4,5,22,60.98
2018,4,5,23,56.39
2018,4,6,0,54.16
2018,4,6,1,52.86
2018,4,6,2,56.08
2018,4,6,3,57.43
2018,4,6,4,56.43
2018,4,6,5,59.76
2018,4,6,6,67.72
2018,4,6,7,87.47
2018,4,6,8,113.14
2018,4,6,9,112.49
2018,4,6,10,116.53
2018,4,6,11,120.45
2018,4,6,12,115.15
2018,4,6,13,106.66
2018,4,6,14,92.48
2018,4,6,15,93.91
2018,4,6,16,89.29
2018,4,6,17,94.75
2018,4,6,18,87.95
2018,4,6,19,82.17
2018,4,6,20,66.59
2018,4,6,21,63.47
2018,4,6,22,51.67
2018,4,6,23,59.89
2018,4,7,0,63.19
2018,4,7,1,59.64
2018,4,7,2,54.31
2018,4,7,3,52.32
2018,4,7,4,58.51
2018,4,7,5,60.21
2018,4,7,6,65.86
2018,4,7,7,80.06
2018,4,7,8,102.01
2018,4,7,9,95.65
2018,4,7,10,92.51
2018,4,7,11,102.72
2018,4,7,12,107.99
2018,4,7,13,110.55
2018,4,7,14,96.22
2018,4,7,15,102.08
2018,4,7,16,91.88
2018,4,7,17,70.42
2018,4,7,18,71.8
2018,4,7,19,67.59
2018,4,7,20,56.63
2018,4,7,21,55.03
2018,4,7,22,61.12
2018,4,7,23,60.39
2018,4,8,0,53.12
2018,4,8,1,56.85
2018,4,8,2,57.7
2018,4,8,3,57.74
2018,4,8,4,56.24
2018,4,8,5,53.34
2018,4,8,6,47.46
2018,4,8,7,55.13
2018,4,8,8,53.15
2018,4,8,9,50.43
2018,4,8,10,43
2018,4,8,11,41.67
2018,4,8,12,52.95
2018,4,8,13,57.38
2018,4,8,14,40.65
2018,4,8,15,40.72
2018,4,8,16,46.12
2018,4,8,17,49.2
2018,4,8,18,41.69
2018,4,8,19,44.94
2018,4,8,20,42.94
2018,4,8,21,43.26
2018,4,8,22,43.97
2018,4,8,23,44.29
2018,4,9,0,46.46
2018,4,9,1,48.78
2018,4,9,2,49.15
2018,4,9,3,42
2018,4,9,4,38.56
2018,4,9,5,51.59
2018,4,9,6,66
2018,4,9,7,75.11
2018,4,9,8,91.38
2018,4,9,9,93.15
2018,4,9,10,91.34
2018,4,9,11,98.5
2018,4,9,12,102.97
2018,4,9,13,84.06
2018,4,9,14,70.85
2018,4,9,15,78.29
2018,4,9,16,76.25
2018,4,9,17,87.97
2018,4,9,18,89.71
2018,4,9,19,79
2018,4,9,20,83.85
2018,4,9,21,78.3
2018,4,9,22,63.54
2018,4,9,23,66.05
2018,4,10,0,73.42
2018,4,10,1,62.02
2018,4,10,2,56.83
2018,4,10,3,59.76
2018,4,10,4,65.03
2018,4,10,5,65.05
2018,4,10,6,65.14
2018,4,10,7,70.71
2018,4,10,8,96.54
2018,4,10,9,97.95
2018,4,10,10,82.44
2018,4,10,11,87.56
2018,4,10,12,92.8
2018,4,10,13,81.53
2018,4,10,14,72.32
2018,4,10,15,74.32
2018,4,10,16,66.32
2018,4,10,17,73.94
2018,4,10,18,82.48
2018,4,10,19,72.12
2018,4,10,20,90.71
2018,4,10,21,79.63
2018,4,10,22,75.23
2018,4,10,23,69.76
2018,4,11,0,65.37
2018,4,11,1,56.09
2018,4,11,2,51.72
2018,4,11,3,58.16
2018,4,11,4,55.35
2018,4,11,5,53.19
2018,4,11,6,52.93
2018,4,11,7,68.65
2018,4,11,8,77.4
2018,4,11,9,73.48
2018,4,11,10,66.35
2018,4,11,11,73.5
2018,4,11,12,94.42
2018,4,11,13,82.59
2018,4,11,14,70.16
2018,4,11,15,69.8
2018,4,11,16,78.31
2018,4,11,17,87.34
2018,4,11,18,83.84
2018,4,11,19,75.66
2018,4,11,20,68.7
2018,4,11,21,60.15
2018,4,11,22,60.98
2018,4,11,23,61.74
2018,4,12,0,55.62
2018,4,12,1,53.39
2018,4,12,2,57.55
2018,4,12,3,60.39
2018,4,12,4,55.51
2018,4,12,5,55.88
2018,4,12,6,51.9
2018,4,12,7,67.91
2018,4,12,8,84.75
2018,4,12,9,74.9
2018,4,12,10,71.94
2018,4,12,11,89.19
2018,4,12,12,96.27
2018,4,12,13,74.03
2018,4,12,14,73.53
2018,4,12,15,75.32
2018,4,12,16,70.82
2018,4,12,17,70
2018,4,12,18,70.28
2018,4,12,19,70.82
2018,4,12,20,87.22
2018,4,12,21,77.1
2018,4,12,22,66.59
2018,4,12,23,54.88
2018,4,13,0,55.17
2018,4,13,1,54.83
2018,4,13,2,52.56
2018,4,13,3,46.41
2018,4,13,4,51.76
2018,4,13,5,59.16
2018,4,13,6,61.75
2018,4,13,7,57.6
2018,4,13,8,70.81
2018,4,13,9,81.97
2018,4,13,10,80.35
2018,4,13,11,87.66
2018,4,13,12,93.29
2018,4,13,13,84.86
2018,4,13,14,82.75
2018,4,13,15,73.48
2018,4,13,16,75.09
2018,4,13,17,91.19
2018,4,13,18,89.27
2018,4,13,19,83.82
2018,4,13,20,88.69
2018,4,13,21,80.33
2018,4,13,22,70.26
2018,4,13,23,77.07
2018,4,14,0,74.38
2018,4,14,1,65.67
2018,4,14,2,58.75
2018,4,14,3,63.19
2018,4,14,4,64.92
2018,4,14,5,57.99
2018,4,14,6,58.09
2018,4,14,7,68.98
2018,4,14,8,87.56
2018,4,14,9,86.87
2018,4,14,10,84.57
2018,4,14,11,83.78
2018,4,14,12,96.5
2018,4,14,13,89.83
2018,4,14,14,81.42
2018,4,14,15,72.79
2018,4,14,16,82.26
2018,4,14,17,80.52
2018,4,14,18,68.61
2018,4,14,19,66.71
2018,4,14,20,60.38
2018,4,14,21,62.17
2018,4,14,22,62.13
2018,4,14,23,56.23
2018,4,15,0,62.65
2018,4,15,1,59.9
2018,4,15,2,63.3
2018,4,15,3,55.57
2018,4,15,4,51.16
2018,4,15,5,57.03
2018,4,15,6,62.36
2018,4,15,7,54.2
2018,4,15,8,45.13
2018,4,15,9,40.41
2018,4,15,10,47.42
2018,4,15,11,53.63
2018,4,15,12,44.1
2018,4,15,13,43.47
2018,4,15,14,38.93
2018,4,15,15,42.88
2018,4,15,16,47.29
2018,4,15,17,39.42
2018,4,15,18,38.55
2018,4,15,19,43.28
2018,4,15,20,48.02
2018,4,15,21,53.71
2018,4,15,22,52.7
2018,4,15,23,53.14
2018,4,16,0,53.27
2018,4,16,1,54.57
2018,4,16,2,56.81
2018,4,16,3,56.08
2018,4,16,4,52.83
2018,4,16,5,63.19
2018,4,16,6,66.99
2018,4,16,7,64.09
2018,4,16,8,86.44
2018,4,16,9,95.05
2018,4,16,10,96.96
2018,4,16,11,109.03
2018,4,16,12,96.22
2018,4,16,13,84.16
2018,4,16,14,76.06
2018,4,16,15,83.63
2018,4,16,16,75.43
2018,4,16,17,77.74
2018,4,16,18,81.05
2018,4,16,19,91.93
2018,4,16,20,87.01
2018,4,16,21,85.57
2018,4,16,22,89.6
2018,4,16,23,83.84
2018,4,17,0,79.41
2018,4,17,1,66.09
2018,4,17,2,68.41
2018,4,17,3,67.99
2018,4,17,4,65.99
2018,4,17,5,65.81
2018,4,17,6,63.78
2018,4,17,7,71.17
2018,4,17,8,85.88
2018,4,17,9,89.59
2018,4,17,10,84.8
2018,4,17,11,90.66
2018,4,17,12,100.85
2018,4,17,13,90.75
2018,4,17,14,79.48
2018,4,17,15,75.96
2018,4,17,16,73.79
2018,4,17,17,85.03
2018,4,17,18,87.76
2018,4,17,19,76.5
2018,4,17,20,87.21
2018,4,17,21,84.94
2018,4,17,22,88.17
2018,4,17,23,82.22
2018,4,18,0,81.07
2018,4,18,1,70.87
2018,4,18,2,65.95
2018,4,18,3,69.9
2018,4,18,4,60.97
2018,4,18,5,65.83
2018,4,18,6,65.27
2018,4,18,7,80.72
2018,4,18,8,94.12
2018,4,18,9,89.05
2018,4,18,10,82.49
2018,4,18,11,97.67
2018,4,18,12,103.07
2018,4,18,13,84.01
2018,4,18,14,71.67
2018,4,18,15,78.12
2018,4,18,16,81.39
2018,4,18,17,78.3
2018,4,18,18,77.97
2018,4,18,19,67.71
2018,4,18,20,78.22
2018,4,18,21,76.76
2018,4,18,22,68.03
2018,4,18,23,69.66
2018,4,19,0,69.34
2018,4,19,1,67.66
2018,4,19,2,62.71
2018,4,19,3,60.95
2018,4,19,4,68.36
2018,4,19,5,70.53
2018,4,19,6,62.31
2018,4,19,7,69.23
2018,4,19,8,85.85
2018,4,19,9,87.55
2018,4,19,10,87.46
2018,4,19,11,88.93
2018,4,19,12,96.59
2018,4,19,13,83.69
2018,4,19,14,72.91
2018,4,19,15,63.58
2018,4,19,16,67.6
2018,4,19,17,69.36
2018,4,19,18,69.67
2018,4,19,19,63.74
2018,4,19,20,74.66
2018,4,19,21,81.26
2018,4,19,22,73.21
2018,4,19,23,60
2018,4,20,0,63.87
2018,4,20,1,57.13
2018,4,20,2,54.49
2018,4,20,3,52.11
2018,4,20,4,53.31
2018,4,20,5,51.33
2018,4,20,6,47.03
2018,4,20,7,54.81
2018,4,20,8,67.71
2018,4,20,9,74.92
2018,4,20,10,62.15
2018,4,20,11,72.23
2018,4,20,12,88.06
2018,4,20,13,71.66
2018,4,20,14,69.55
2018,4,20,15,66.03
2018,4,20,16,65.07
2018,4,20,17,73.69
2018,4,20,18,79.21
2018,4,20,19,72.17
2018,4,20,20,76.85
2018,4,20,21,61.99
2018,4,20,22,56.16
2018,4,20,23,53.59
2018,4,21,0,52.03
2018,4,21,1,45.1
2018,4,21,2,46.35
2018,4,21,3,45.85
2018,4,21,4,44.94
2018,4,21,5,40.53
2018,4,21,6,40.23
2018,4,21,7,49.82
2018,4,21,8,61.01
2018,4,21,9,58.57
2018,4,21,10,50.2
2018,4,21,11,60.96
2018,4,21,12,74.74
2018,4,21,13,62.55
2018,4,21,14,55.37
2018,4,21,15,62.69
2018,4,21,16,75.35
2018,4,21,17,74.07
2018,4,21,18,60.18
2018,4,21,19,47.05
2018,4,21,20,43.38
2018,4,21,21,40.71
2018,4,21,22,41.59
2018,4,21,23,38.54
2018,4,22,0,39.25
2018,4,22,1,38.96
2018,4,22,2,44.59
2018,4,22,3,41.49
2018,4,22,4,37.82
2018,4,22,5,36.35
2018,4,22,6,36.61
2018,4,22,7,41.91
2018,4,22,8,40.43
2018,4,22,9,35.42
2018,4,22,10,33.66
2018,4,22,11,37.91
2018,4,22,12,34.05
2018,4,22,13,33.72
2018,4,22,14,31.89
2018,4,22,15,35.29
2018,4,22,16,36.11
2018,4,22,17,32.57
2018,4,22,18,32.27
2018,4,22,19,35.73
2018,4,22,20,40.1
2018,4,22,21,40.07
2018,4,22,22,40.66
2018,4,22,23,43.15
2018,4,23,0,49.84
2018,4,23,1,46.27
2018,4,23,2,45.42
2018,4,23,3,47.9
2018,4,23,4,51.33
2018,4,23,5,50.71
2018,4,23,6,44.72
2018,4,23,7,58.22
2018,4,23,8,70.6
2018,4,23,9,82.33
2018,4,23,10,83.48
2018,4,23,11,86.05
2018,4,23,12,97.02
2018,4,23,13,97.04
2018,4,23,14,89.22
2018,4,23,15,85.68
2018,4,23,16,83.49
2018,4,23,17,93.55
2018,4,23,18,101.69
2018,4,23,19,89.61
2018,4,23,20,86.94
2018,4,23,21,81.82
2018,4,23,22,83.43
2018,4,23,23,71.33
2018,4,24,0,65.23
2018,4,24,1,56.02
2018,4,24,2,59.17
2018,4,24,3,52.24
2018,4,24,4,47.81
2018,4,24,5,54.2
2018,4,24,6,56.53
2018,4,24,7,72.7
2018,4,24,8,80.97
2018,4,24,9,87.66
2018,4,24,10,79.94
2018,4,24,11,94.38
2018,4,24,12,97.45
2018,4,24,13,83.3
2018,4,24,14,77.71
2018,4,24,15,78.44
2018,4,24,16,75.43
2018,4,24,17,83.92
2018,4,24,18,79.69
2018,4,24,19,81.8
2018,4,24,20,86.87
2018,4,24,21,73.63
2018,4,24,22,73.25
2018,4,24,23,68.81
2018,4,25,0,67.9
2018,4,25,1,60.88
2018,4,25,2,54.65
2018,4,25,3,54.18
2018,4,25,4,54.45
2018,4,25,5,52.74
2018,4,25,6,52.99
2018,4,25,7,72.89
2018,4,25,8,85.69
2018,4,25,9,90.77
2018,4,25,10,78.25
2018,4,25,11,85.48
2018,4,25,12,93.47
2018,4,25,13,78.89
2018,4,25,14,67.22
2018,4,25,15,64.5
2018,4,25,16,65.95
2018,4,25,17,73.72
2018,4,25,18,76.68
2018,4,25,19,67.97
2018,4,25,20,74.08
2018,4,25,21,78.09
2018,4,25,22,87.45
2018,4,25,23,73.07
2018,4,26,0,64.07
2018,4,26,1,60.56
2018,4,26,2,59.13
2018,4,26,3,57.6
2018,4,26,4,55.68
2018,4,26,5,52.35
2018,4,26,6,55.29
2018,4,26,7,60.61
2018,4,26,8,68.97
2018,4,26,9,79.18
2018,4,26,10,77.78
2018,4,26,11,89.02
2018,4,26,12,87.83
2018,4,26,13,72.57
2018,4,26,14,62.59
2018,4,26,15,69.28
2018,4,26,16,67.16
2018,4,26,17,35.41
2018,4,26,18,71.74973075
2018,4,26,19,66.53307018
2018,4,26,20,65.45721979
2018,4,26,21,57.32847744
2018,4,26,22,52.42059008
2018,4,26,23,46.80798995
2018,4,27,0,65.76
2018,4,27,1,61.04
2018,4,27,2,49.74
2018,4,27,3,46.25
2018,4,27,4,52.31
2018,4,27,5,54.9
2018,4,27,6,48.75
2018,4,27,7,58.03
2018,4,27,8,74.51
2018,4,27,9,77.7
2018,4,27,10,67.93
2018,4,27,11,77.5
2018,4,27,12,85.12
2018,4,27,13,74.31
2018,4,27,14,61.33
2018,4,27,15,65.5
2018,4,27,16,61.49
2018,4,27,17,74.03
2018,4,27,18,70.55
2018,4,27,19,67.2
2018,4,27,20,71.4
2018,4,27,21,73.28
2018,4,27,22,71.33
2018,4,27,23,59.8
2018,4,28,0,55.33
2018,4,28,1,53.48
2018,4,28,2,53.07
2018,4,28,3,42.95
2018,4,28,4,42.77
2018,4,28,5,45.1
2018,4,28,6,49.46
2018,4,28,7,54.08
2018,4,28,8,61.46
2018,4,28,9,63.71
2018,4,28,10,65.12
2018,4,28,11,76.43
2018,4,28,12,75.8
2018,4,28,13,64.31
2018,4,28,14,56.65
2018,4,28,15,62.43
2018,4,28,16,71.5
2018,4,28,17,66.18
2018,4,28,18,58.38
2018,4,28,19,50.62
2018,4,28,20,49.11
2018,4,28,21,41.2
2018,4,28,22,36.73
2018,4,28,23,41.36
2018,4,29,0,47.69
2018,4,29,1,45.97
2018,4,29,2,44.47
2018,4,29,3,46.67
2018,4,29,4,51.28
2018,4,29,5,46.69
2018,4,29,6,40.82
2018,4,29,7,43.67
2018,4,29,8,50.94
2018,4,29,9,52.12
2018,4,29,10,47.42
2018,4,29,11,48.03
2018,4,29,12,44.04
2018,4,29,13,46.33
2018,4,29,14,43.55
2018,4,29,15,40.65
2018,4,29,16,49.69
2018,4,29,17,47.3
2018,4,29,18,46.25
2018,4,29,19,40.72
2018,4,29,20,38.01
2018,4,29,21,43.61
2018,4,29,22,47.47
2018,4,29,23,41.33
2018,4,30,0,37.99
2018,4,30,1,39.49
2018,4,30,2,42.51
2018,4,30,3,44.05
2018,4,30,4,41.33
2018,4,30,5,41.64
2018,4,30,6,43.77
2018,4,30,7,55.52
2018,4,30,8,59.1
2018,4,30,9,57.9
2018,4,30,10,53.68
2018,4,30,11,66.51
2018,4,30,12,80.69
2018,4,30,13,59.25
2018,4,30,14,52.36
2018,4,30,15,53.34
2018,4,30,16,66.23
2018,4,30,17,67.01
2018,4,30,18,61.86
2018,4,30,19,52.93
2018,4,30,20,53.37
2018,4,30,21,51.23
2018,4,30,22,45.74
2018,4,30,23,42.82
2018,5,1,0,42
2018,5,1,1,44.12
2018,5,1,2,45.4
2018,5,1,3,39.99
2018,5,1,4,37.03
2018,5,1,5,36.61
2018,5,1,6,39.2
2018,5,1,7,35.85
2018,5,1,8,32.49
2018,5,1,9,31.76
2018,5,1,10,36.38
2018,5,1,11,36.76
2018,5,1,12,33.64
2018,5,1,13,32.34
2018,5,1,14,32.41
2018,5,1,15,41.3
2018,5,1,16,44.31
2018,5,1,17,32.09
2018,5,1,18,29.34
2018,5,1,19,36.74
2018,5,1,20,36.55
2018,5,1,21,33.04
2018,5,1,22,32.79
2018,5,1,23,35.25
2018,5,2,0,37.99
2018,5,2,1,33.04
2018,5,2,2,31.3
2018,5,2,3,31.65
2018,5,2,4,39.58
2018,5,2,5,40.08
2018,5,2,6,39.72
2018,5,2,7,52.15
2018,5,2,8,58.25
2018,5,2,9,62.71
2018,5,2,10,59.47
2018,5,2,11,66.48
2018,5,2,12,68.58
2018,5,2,13,64.75
2018,5,2,14,55.65
2018,5,2,15,57.58
2018,5,2,16,71.42
2018,5,2,17,79.44
2018,5,2,18,63.82
2018,5,2,19,50.68
2018,5,2,20,45.38
2018,5,2,21,43.36
2018,5,2,22,41.32
2018,5,2,23,37.57
2018,5,3,0,38.9
2018,5,3,1,37.61
2018,5,3,2,40.5
2018,5,3,3,38.21
2018,5,3,4,36.15
2018,5,3,5,39.48
2018,5,3,6,47.59
2018,5,3,7,50.75
2018,5,3,8,50.91
2018,5,3,9,49.66
2018,5,3,10,51.34
2018,5,3,11,60.86
2018,5,3,12,62.56
2018,5,3,13,53.87
2018,5,3,14,52.65
2018,5,3,15,59.27
2018,5,3,16,65.42
2018,5,3,17,63.47
2018,5,3,18,38.67
2018,5,3,19,66.53307018
2018,5,3,20,65.45721979
2018,5,3,21,57.32847744
2018,5,3,22,52.42059008
2018,5,3,23,46.80798995
2018,5,4,0,44.55
2018,5,4,1,42.59
2018,5,4,2,39.57
2018,5,4,3,41.83
2018,5,4,4,47.37
2018,5,4,5,44.78
2018,5,4,6,45.54
2018,5,4,7,55.6
2018,5,4,8,72.66
2018,5,4,9,74.62
2018,5,4,10,68.66
2018,5,4,11,80.69
2018,5,4,12,87.62
2018,5,4,13,67.6
2018,5,4,14,58.9
2018,5,4,15,66.12
2018,5,4,16,74.41
2018,5,4,17,92.33
2018,5,4,18,80.92
2018,5,4,19,65.24
2018,5,4,20,59.74
2018,5,4,21,60.42
2018,5,4,22,47.85
2018,5,4,23,43.43
2018,5,5,0,42.59
2018,5,5,1,39.91
2018,5,5,2,38.26
2018,5,5,3,39.2
2018,5,5,4,34.97
2018,5,5,5,35.02
2018,5,5,6,41.03
2018,5,5,7,33.41
2018,5,5,8,35.19
2018,5,5,9,35.49
2018,5,5,10,38.34
2018,5,5,11,34.97
2018,5,5,12,34.34
2018,5,5,13,30.97
2018,5,5,14,39.3
2018,5,5,15,40.37
2018,5,5,16,43.71
2018,5,5,17,44.79
2018,5,5,18,41.54
2018,5,5,19,42.07
2018,5,5,20,39.55
2018,5,5,21,34.74
2018,5,5,22,34.33
2018,5,5,23,42
2018,5,6,0,35.05
2018,5,6,1,33.14
2018,5,6,2,38.82
2018,5,6,3,40.32
2018,5,6,4,36.95
2018,5,6,5,35.77
2018,5,6,6,30.86
2018,5,6,7,34.17
2018,5,6,8,41.59
2018,5,6,9,31.61
2018,5,6,10,30.96
2018,5,6,11,33.67
2018,5,6,12,39.56
2018,5,6,13,34.1
2018,5,6,14,29.51
2018,5,6,15,28.46
2018,5,6,16,32.8
2018,5,6,17,33.7
2018,5,6,18,28.94
2018,5,6,19,29.03
2018,5,6,20,29.09
2018,5,6,21,34.44
2018,5,6,22,32.07
2018,5,6,23,28.77
2018,5,7,0,28.98
2018,5,7,1,32.74
2018,5,7,2,32.42
2018,5,7,3,29.49
2018,5,7,4,29.6
2018,5,7,5,33.87
2018,5,7,6,33.25
2018,5,7,7,32.23
2018,5,7,8,37.63
2018,5,7,9,39.02
2018,5,7,10,42.79
2018,5,7,11,37.05
2018,5,7,12,34.89
2018,5,7,13,35.88
2018,5,7,14,40.37
2018,5,7,15,36.59
2018,5,7,16,42.54
2018,5,7,17,38.62
2018,5,7,18,41.74
2018,5,7,19,37.7
2018,5,7,20,30.96
2018,5,7,21,29.31
2018,5,7,22,32.94
2018,5,7,23,35.18
2018,5,8,0,31.45
2018,5,8,1,30.53
2018,5,8,2,30.68
2018,5,8,3,35.19
2018,5,8,4,32.54
2018,5,8,5,39.97
2018,5,8,6,40.88
2018,5,8,7,57.09
2018,5,8,8,67.86
2018,5,8,9,66.66
2018,5,8,10,66.41
2018,5,8,11,80.68
2018,5,8,12,90.22
2018,5,8,13,71.78
2018,5,8,14,67.17
2018,5,8,15,68.74
2018,5,8,16,69.14
2018,5,8,17,70.05
2018,5,8,18,67.46
2018,5,8,19,64.31
2018,5,8,20,77.21
2018,5,8,21,66.45
2018,5,8,22,64.66
2018,5,8,23,57.44
2018,5,9,0,56.16
2018,5,9,1,46.56
2018,5,9,2,43.9
2018,5,9,3,44.87
2018,5,9,4,46.09
2018,5,9,5,44.46
2018,5,9,6,42.18
2018,5,9,7,53.65
2018,5,9,8,73.94
2018,5,9,9,76.75
2018,5,9,10,68.11
2018,5,9,11,78.64
2018,5,9,12,98.38
2018,5,9,13,76.76
2018,5,9,14,63.08
2018,5,9,15,63.1
2018,5,9,16,71.14
2018,5,9,17,77.06
2018,5,9,18,75.82
2018,5,9,19,71.65
2018,5,9,20,76.9
2018,5,9,21,77.79
2018,5,9,22,68.32
2018,5,9,23,69.08
2018,5,10,0,62.88
2018,5,10,1,59
2018,5,10,2,51.42
2018,5,10,3,53.24
2018,5,10,4,45.12
2018,5,10,5,54.53
2018,5,10,6,53.19
2018,5,10,7,54.41
2018,5,10,8,64.44
2018,5,10,9,71.34
2018,5,10,10,69.29
2018,5,10,11,73.34
2018,5,10,12,80.77
2018,5,10,13,66.51
2018,5,10,14,61.46
2018,5,10,15,64.64
2018,5,10,16,62.48
2018,5,10,17,59.93
2018,5,10,18,59.46
2018,5,10,19,66.49
2018,5,10,20,85.73
2018,5,10,21,73.98
2018,5,10,22,65.39
2018,5,10,23,64.48
2018,5,11,0,58.24
2018,5,11,1,52.88
2018,5,11,2,43.68
2018,5,11,3,47.35
2018,5,11,4,47.17
2018,5,11,5,46.9
2018,5,11,6,41.45
2018,5,11,7,54.02
2018,5,11,8,63.92
2018,5,11,9,65.62
2018,5,11,10,61.98
2018,5,11,11,70.18
2018,5,11,12,83.21
2018,5,11,13,60.79
2018,5,11,14,55.54
2018,5,11,15,54.98
2018,5,11,16,58.11
2018,5,11,17,68.71
2018,5,11,18,61.28
2018,5,11,19,61.85
2018,5,11,20,85.64
2018,5,11,21,79.01
2018,5,11,22,66.42
2018,5,11,23,57.1
2018,5,12,0,50.9
2018,5,12,1,51.1
2018,5,12,2,49.03
2018,5,12,3,43.26
2018,5,12,4,42.27
2018,5,12,5,47.58
2018,5,12,6,42.9
2018,5,12,7,44.39
2018,5,12,8,52.34
2018,5,12,9,57.5
2018,5,12,10,58.93
2018,5,12,11,62.51
2018,5,12,12,66.28
2018,5,12,13,62.08
2018,5,12,14,64.22
2018,5,12,15,63.13
2018,5,12,16,67.66
2018,5,12,17,75.33
2018,5,12,18,69.39
2018,5,12,19,62.34
2018,5,12,20,48.59
2018,5,12,21,50.12
2018,5,12,22,46.34
2018,5,12,23,43.6
2018,5,13,0,37.31
2018,5,13,1,35.88
2018,5,13,2,40.84
2018,5,13,3,44.72
2018,5,13,4,42.43
2018,5,13,5,38
2018,5,13,6,33.07
2018,5,13,7,38.36
2018,5,13,8,41.26
2018,5,13,9,32.79
2018,5,13,10,30.95
2018,5,13,11,31.44
2018,5,13,12,38.08
2018,5,13,13,33.68
2018,5,13,14,32.42
2018,5,13,15,35.79
2018,5,13,16,38.47
2018,5,13,17,38.21
2018,5,13,18,30.96
2018,5,13,19,29.22
2018,5,13,20,34.9
2018,5,13,21,38.47
2018,5,13,22,35.95
2018,5,13,23,35.1
2018,5,14,0,34.58
2018,5,14,1,39.14
2018,5,14,2,38.17
2018,5,14,3,37.17
2018,5,14,4,38.53
2018,5,14,5,46.41
2018,5,14,6,41.4
2018,5,14,7,47.75
2018,5,14,8,59.4
2018,5,14,9,61.78
